unitig_0	1	10000	-0.1544
unitig_0	10001	20000	-0.1125
unitig_0	20001	30000	-0.0966
unitig_0	30001	40000	-0.2162
unitig_0	40001	50000	-0.1381
unitig_0	50001	60000	-0.0905
unitig_0	60001	70000	-0.1298
unitig_0	70001	80000	-0.1535
unitig_0	80001	90000	-0.1182
unitig_0	90001	100000	-0.0234
unitig_0	100001	110000	-0.197
unitig_0	110001	120000	-0.1465
unitig_0	120001	130000	-0.0593
unitig_0	130001	140000	-0.0478
unitig_0	140001	150000	-0.14
unitig_0	150001	160000	-0.1241
unitig_0	160001	170000	-0.1062
unitig_0	170001	180000	-0.1275
unitig_0	180001	190000	-0.1356
unitig_0	190001	200000	-0.1154
unitig_0	200001	210000	-0.1361
unitig_0	210001	220000	-0.138
unitig_0	220001	230000	-0.1786
unitig_0	230001	240000	-0.1252
unitig_0	240001	250000	-0.167
unitig_0	250001	260000	-0.1041
unitig_0	260001	270000	-0.0887
unitig_0	270001	280000	-0.054
unitig_0	280001	290000	-0.0657
unitig_0	290001	300000	-0.1244
unitig_0	300001	310000	-0.0924
unitig_0	310001	320000	-0.1296
unitig_0	320001	330000	-0.0749
unitig_0	330001	340000	-0.1028
unitig_0	340001	350000	-0.2366
unitig_0	350001	360000	-0.1181
unitig_0	360001	370000	-0.1052
unitig_0	370001	380000	-0.1256
unitig_0	380001	390000	-0.1058
unitig_0	390001	400000	-0.1086
unitig_0	400001	410000	-0.0988
unitig_0	410001	420000	-0.0797
unitig_0	420001	430000	-0.1023
unitig_0	430001	440000	-0.113
unitig_0	440001	450000	-0.1212
unitig_0	450001	460000	-0.1007
unitig_0	460001	470000	-0.0948
unitig_0	470001	480000	-0.1115
unitig_0	480001	490000	-0.0774
unitig_0	490001	500000	-0.1283
unitig_0	500001	510000	-0.1053
unitig_0	510001	520000	-0.0633
unitig_0	520001	530000	-0.1211
unitig_0	530001	540000	-0.117
unitig_0	540001	550000	-0.113
unitig_0	550001	560000	-0.0494
unitig_0	560001	570000	-0.1018
unitig_0	570001	580000	-0.1504
unitig_0	580001	590000	-0.0975
unitig_0	590001	600000	-0.1392
unitig_0	600001	610000	-0.1335
unitig_0	610001	620000	-0.1542
unitig_0	620001	630000	-0.1805
unitig_0	630001	640000	-0.1435
unitig_0	640001	650000	-0.065
unitig_0	650001	660000	-0.0885
unitig_0	660001	670000	-0.1306
unitig_0	670001	680000	-0.1081
unitig_0	680001	690000	-0.136
unitig_0	690001	700000	-0.1355
unitig_0	700001	710000	-0.1479
unitig_0	710001	720000	-0.1533
unitig_0	720001	730000	-0.0724
unitig_0	730001	740000	-0.1255
unitig_0	740001	750000	-0.1408
unitig_0	750001	760000	-0.1094
unitig_0	760001	770000	-0.1395
unitig_0	770001	780000	-0.1888
unitig_0	780001	790000	-0.1494
unitig_0	790001	800000	-0.1119
unitig_0	800001	810000	-0.1468
unitig_0	810001	820000	-0.1685
unitig_0	820001	830000	-0.1551
unitig_0	830001	840000	-0.15
unitig_0	840001	850000	-0.1422
unitig_0	850001	860000	-0.1662
unitig_0	860001	870000	-0.0927
unitig_0	870001	880000	-0.1123
unitig_0	880001	890000	-0.0787
unitig_0	890001	900000	-0.0929
unitig_0	900001	910000	-0.0957
unitig_0	910001	920000	-0.1185
unitig_0	920001	930000	-0.1019
unitig_0	930001	940000	0.051
unitig_0	940001	950000	0.1116
unitig_0	950001	960000	0.1395
unitig_0	960001	970000	0.0349
unitig_0	970001	980000	0.1234
unitig_0	980001	990000	0.1096
unitig_0	990001	1000000	0.1124
unitig_0	1000001	1010000	0.1445
unitig_0	1010001	1020000	0.1185
unitig_0	1020001	1030000	0.1415
unitig_0	1030001	1040000	0.1297
unitig_0	1040001	1050000	0.1358
unitig_0	1050001	1060000	0.1317
unitig_0	1060001	1070000	0.1116
unitig_0	1070001	1080000	0.1185
unitig_0	1080001	1090000	0.1622
unitig_0	1090001	1100000	0.1457
unitig_0	1100001	1110000	0.1658
unitig_0	1110001	1120000	0.1304
unitig_0	1120001	1130000	0.1315
unitig_0	1130001	1140000	0.1059
unitig_0	1140001	1150000	0.1662
unitig_0	1150001	1160000	0.1446
unitig_0	1160001	1170000	0.1085
unitig_0	1170001	1180000	0.1603
unitig_0	1180001	1190000	0.0864
unitig_0	1190001	1200000	0.1057
unitig_0	1200001	1210000	0.0722
unitig_0	1210001	1220000	0.0375
unitig_0	1220001	1230000	0.0694
unitig_0	1230001	1240000	0.1314
unitig_0	1240001	1250000	0.0648
unitig_0	1250001	1260000	0.1438
unitig_0	1260001	1270000	0.087
unitig_0	1270001	1280000	0.0863
unitig_0	1280001	1290000	0.0465
unitig_0	1290001	1300000	0.1084
unitig_0	1300001	1310000	0.0758
unitig_0	1310001	1320000	0.1342
unitig_0	1320001	1330000	0.0946
unitig_0	1330001	1340000	0.0765
unitig_0	1340001	1350000	0.1228
unitig_0	1350001	1360000	0.1146
unitig_0	1360001	1370000	0.1046
unitig_0	1370001	1380000	0.1032
unitig_0	1380001	1390000	0.1113
unitig_0	1390001	1400000	0.1733
unitig_0	1400001	1410000	0.1315
unitig_0	1410001	1420000	0.1092
unitig_0	1420001	1430000	0.1156
unitig_0	1430001	1440000	0.1225
unitig_0	1440001	1450000	0.0812
unitig_0	1450001	1460000	0.1314
unitig_0	1460001	1470000	0.1143
unitig_0	1470001	1480000	0.1455
unitig_0	1480001	1490000	0.1078
unitig_0	1490001	1500000	0.1242
unitig_0	1500001	1510000	0.1118
unitig_0	1510001	1520000	0.1573
unitig_0	1520001	1530000	0.1247
unitig_0	1530001	1540000	0.092
unitig_0	1540001	1550000	0.1113
unitig_0	1550001	1560000	0.1423
unitig_0	1560001	1570000	0.0683
unitig_0	1570001	1580000	0.1346
unitig_0	1580001	1590000	0.111
unitig_0	1590001	1600000	0.1335
unitig_0	1600001	1610000	0.1387
unitig_0	1610001	1620000	0.1278
unitig_0	1620001	1630000	0.138
unitig_0	1630001	1640000	0.1235
unitig_0	1640001	1650000	0.1274
unitig_0	1650001	1660000	0.0909
unitig_0	1660001	1670000	0.1314
unitig_0	1670001	1680000	0.1418
unitig_0	1680001	1690000	0.1495
unitig_0	1690001	1700000	0.152
unitig_0	1700001	1710000	0.1561
unitig_0	1710001	1720000	0.1569
unitig_0	1720001	1730000	0.1417
unitig_0	1730001	1740000	0.1556
unitig_0	1740001	1750000	0.1027
unitig_0	1750001	1760000	0.1441
unitig_0	1760001	1770000	0.1545
unitig_0	1770001	1780000	0.1241
unitig_0	1780001	1790000	0.1062
unitig_0	1790001	1800000	0.1243
unitig_0	1800001	1810000	0.1385
unitig_0	1810001	1820000	0.1572
unitig_0	1820001	1830000	0.1326
unitig_0	1830001	1840000	0.1302
unitig_0	1840001	1850000	0.127
unitig_0	1850001	1860000	0.1199
unitig_0	1860001	1870000	0.1242
unitig_0	1870001	1880000	0.1283
unitig_0	1880001	1890000	0.1309
unitig_0	1890001	1900000	0.1427
unitig_0	1900001	1910000	0.1457
unitig_0	1910001	1920000	0.1636
unitig_0	1920001	1930000	0.135
unitig_0	1930001	1940000	0.164
unitig_0	1940001	1950000	0.1068
unitig_0	1950001	1960000	0.1154
unitig_0	1960001	1970000	0.1335
unitig_0	1970001	1980000	0.1454
unitig_0	1980001	1990000	0.1451
unitig_0	1990001	2000000	0.1349
unitig_0	2000001	2010000	0.1437
unitig_0	2010001	2020000	0.1511
unitig_0	2020001	2030000	0.14
unitig_0	2030001	2040000	0.1085
unitig_0	2040001	2050000	0.1131
unitig_0	2050001	2060000	0.1441
unitig_0	2060001	2070000	0.1286
unitig_0	2070001	2080000	0.1226
unitig_0	2080001	2090000	0.1629
unitig_0	2090001	2100000	0.1309
unitig_0	2100001	2110000	0.134
unitig_0	2110001	2120000	0.1045
unitig_0	2120001	2130000	0.1015
unitig_0	2130001	2140000	0.0736
unitig_0	2140001	2150000	0.1283
unitig_0	2150001	2160000	0.1114
unitig_0	2160001	2170000	0.0727
unitig_0	2170001	2180000	0.0755
unitig_0	2180001	2190000	0.0778
unitig_0	2190001	2200000	0.0366
unitig_0	2200001	2210000	0.0654
unitig_0	2210001	2220000	-0.0074
unitig_0	2220001	2230000	0.0694
unitig_0	2230001	2240000	0.0443
unitig_0	2240001	2250000	0.0374
unitig_0	2250001	2260000	-0.0438
unitig_0	2260001	2270000	-0.0761
unitig_0	2270001	2280000	-0.0919
unitig_0	2280001	2290000	-0.1164
unitig_0	2290001	2300000	-0.1201
unitig_0	2300001	2310000	-0.0971
unitig_0	2310001	2320000	-0.1491
unitig_0	2320001	2330000	-0.1211
unitig_0	2330001	2340000	-0.1501
unitig_0	2340001	2350000	-0.1669
unitig_0	2350001	2360000	-0.1675
unitig_0	2360001	2370000	-0.1465
unitig_0	2370001	2380000	-0.0534
unitig_0	2380001	2390000	-0.1586
unitig_0	2390001	2400000	-0.1539
unitig_0	2400001	2410000	-0.152
unitig_0	2410001	2420000	-0.0914
unitig_0	2420001	2430000	-0.1419
unitig_0	2430001	2440000	-0.0722
unitig_0	2440001	2450000	-0.1052
unitig_0	2450001	2460000	-0.151
unitig_0	2460001	2470000	-0.1025
unitig_0	2470001	2480000	-0.0835
unitig_0	2480001	2490000	-0.1238
unitig_0	2490001	2500000	-0.107
unitig_0	2500001	2510000	-0.1543
unitig_0	2510001	2520000	-0.1142
unitig_0	2520001	2530000	-0.1484
unitig_0	2530001	2540000	-0.1086
unitig_0	2540001	2550000	-0.1717
unitig_0	2550001	2560000	-0.134
unitig_0	2560001	2570000	-0.1521
unitig_0	2570001	2580000	-0.0993
unitig_0	2580001	2590000	-0.132
unitig_0	2590001	2595509	-0.1887
